Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
142,2026-06-03T01:55:00+05:30,2026-06-03,06:25,6,1,7
161,2026-06-03T01:55:00+05:30,2026-06-03,06:25,4,1,5
164,2026-06-03T02:00:00+05:30,2026-06-03,06:30,7,6,13
164,2026-06-03T02:05:00+05:30,2026-06-03,06:35,2,3,5
187,2026-06-03T01:55:00+05:30,2026-06-03,06:25,1,0,1
187,2026-06-03T01:59:00+05:30,2026-06-03,06:29,1,0,1
187,2026-06-03T02:04:00+05:30,2026-06-03,06:34,0,1,1
187,2026-06-03T02:08:00+05:30,2026-06-03,06:38,1,0,1
211,2026-06-03T01:55:00+05:30,2026-06-03,06:25,0,2,2
211,2026-06-03T01:58:00+05:30,2026-06-03,06:28,1,1,2
211,2026-06-03T02:07:00+05:30,2026-06-03,06:37,0,1,1
212,2026-06-03T01:59:00+05:30,2026-06-03,06:29,4,2,6
212,2026-06-03T02:01:00+05:30,2026-06-03,06:31,1,10,11
212,2026-06-03T02:03:00+05:30,2026-06-03,06:33,2,2,4
212,2026-06-03T02:04:00+05:30,2026-06-03,06:34,1,2,3
212,2026-06-03T02:09:00+05:30,2026-06-03,06:39,1,2,3
3,2026-06-03T01:58:00+05:30,2026-06-03,06:28,0,2,2
3,2026-06-03T02:01:00+05:30,2026-06-03,06:31,0,4,4
4,2026-06-03T01:55:00+05:30,2026-06-03,06:25,4,1,5
4,2026-06-03T01:59:00+05:30,2026-06-03,06:29,3,2,5
4,2026-06-03T02:01:00+05:30,2026-06-03,06:31,1,1,2
4,2026-06-03T02:02:00+05:30,2026-06-03,06:32,2,0,2
4,2026-06-03T02:05:00+05:30,2026-06-03,06:35,2,1,3
4,2026-06-03T02:06:00+05:30,2026-06-03,06:36,2,0,2
4,2026-06-03T02:09:00+05:30,2026-06-03,06:39,4,0,4
5,2026-06-03T02:00:00+05:30,2026-06-03,06:30,6,24,30
6,2026-06-03T01:57:00+05:30,2026-06-03,06:27,0,2,2
6,2026-06-03T01:59:00+05:30,2026-06-03,06:29,1,18,19
6,2026-06-03T02:01:00+05:30,2026-06-03,06:31,2,1,3
6,2026-06-03T02:04:00+05:30,2026-06-03,06:34,1,2,3
6,2026-06-03T02:05:00+05:30,2026-06-03,06:35,2,0,2
6,2026-06-03T02:07:00+05:30,2026-06-03,06:37,3,3,6
6,2026-06-03T02:08:00+05:30,2026-06-03,06:38,1,4,5
21,2026-06-03T02:00:00+05:30,2026-06-03,06:30,2,1,3
21,2026-06-03T02:05:00+05:30,2026-06-03,06:35,1,1,2
29,2026-06-03T01:55:00+05:30,2026-06-03,06:25,1,2,3
29,2026-06-03T01:59:00+05:30,2026-06-03,06:29,4,1,5
29,2026-06-03T02:02:00+05:30,2026-06-03,06:32,2,2,4
29,2026-06-03T02:09:00+05:30,2026-06-03,06:39,2,2,4
31,2026-06-03T01:58:00+05:30,2026-06-03,06:28,1,0,1
31,2026-06-03T02:03:00+05:30,2026-06-03,06:33,0,1,1
39,2026-06-03T02:08:00+05:30,2026-06-03,06:38,0,1,1
41,2026-06-03T01:59:00+05:30,2026-06-03,06:29,3,2,5
41,2026-06-03T02:00:00+05:30,2026-06-03,06:30,2,0,2
41,2026-06-03T02:01:00+05:30,2026-06-03,06:31,0,3,3
41,2026-06-03T02:05:00+05:30,2026-06-03,06:35,25,7,32
41,2026-06-03T02:09:00+05:30,2026-06-03,06:39,7,1,8
42,2026-06-03T02:01:00+05:30,2026-06-03,06:31,0,4,4
42,2026-06-03T02:02:00+05:30,2026-06-03,06:32,0,1,1
42,2026-06-03T02:06:00+05:30,2026-06-03,06:36,1,4,5
42,2026-06-03T02:07:00+05:30,2026-06-03,06:37,1,1,2
43,2026-06-03T01:55:00+05:30,2026-06-03,06:25,1,0,1
43,2026-06-03T02:05:00+05:30,2026-06-03,06:35,1,0,1
41,2026-06-03T02:45:00+05:30,2026-06-03,07:15,17,9,26
41,2026-06-03T02:46:00+05:30,2026-06-03,07:16,30,5,35
41,2026-06-03T02:48:00+05:30,2026-06-03,07:18,4,1,5
41,2026-06-03T02:50:00+05:30,2026-06-03,07:20,8,3,11
42,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,1,1
42,2026-06-03T02:43:00+05:30,2026-06-03,07:13,1,0,1
42,2026-06-03T02:46:00+05:30,2026-06-03,07:16,2,3,5
44,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,1,1
44,2026-06-03T02:50:00+05:30,2026-06-03,07:20,3,3,6
45,2026-06-03T02:41:00+05:30,2026-06-03,07:11,0,2,2
45,2026-06-03T02:44:00+05:30,2026-06-03,07:14,3,5,8
45,2026-06-03T02:46:00+05:30,2026-06-03,07:16,0,5,5
45,2026-06-03T02:47:00+05:30,2026-06-03,07:17,7,2,9
47,2026-06-03T02:45:00+05:30,2026-06-03,07:15,5,12,17
50,2026-06-03T02:43:00+05:30,2026-06-03,07:13,1,0,1
50,2026-06-03T02:45:00+05:30,2026-06-03,07:15,0,1,1
50,2026-06-03T02:52:00+05:30,2026-06-03,07:22,1,0,1
59,2026-06-03T02:45:00+05:30,2026-06-03,07:15,8,7,15
59,2026-06-03T02:50:00+05:30,2026-06-03,07:20,6,3,9
61,2026-06-03T02:44:00+05:30,2026-06-03,07:14,0,3,3
61,2026-06-03T02:46:00+05:30,2026-06-03,07:16,3,1,4
61,2026-06-03T02:51:00+05:30,2026-06-03,07:21,2,0,2
61,2026-06-03T02:54:00+05:30,2026-06-03,07:24,3,0,3
66,2026-06-03T02:41:00+05:30,2026-06-03,07:11,1,2,3
66,2026-06-03T02:47:00+05:30,2026-06-03,07:17,0,2,2
66,2026-06-03T02:48:00+05:30,2026-06-03,07:18,1,3,4
66,2026-06-03T02:52:00+05:30,2026-06-03,07:22,3,1,4
66,2026-06-03T02:53:00+05:30,2026-06-03,07:23,2,5,7
66,2026-06-03T02:54:00+05:30,2026-06-03,07:24,1,4,5
69,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,0,1
69,2026-06-03T02:43:00+05:30,2026-06-03,07:13,4,1,5
69,2026-06-03T02:54:00+05:30,2026-06-03,07:24,1,0,1
75,2026-06-03T02:52:00+05:30,2026-06-03,07:22,0,3,3
84,2026-06-03T02:45:00+05:30,2026-06-03,07:15,36,13,49
87,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,0,1
87,2026-06-03T02:54:00+05:30,2026-06-03,07:24,1,0,1
107,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,4,5
107,2026-06-03T02:45:00+05:30,2026-06-03,07:15,2,3,5
107,2026-06-03T02:50:00+05:30,2026-06-03,07:20,3,7,10
108,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,3,3
108,2026-06-03T02:51:00+05:30,2026-06-03,07:21,0,4,4
132,2026-06-03T02:40:00+05:30,2026-06-03,07:10,4,2,6
132,2026-06-03T02:45:00+05:30,2026-06-03,07:15,5,1,6
133,2026-06-03T02:50:00+05:30,2026-06-03,07:20,46,22,68
134,2026-06-03T02:50:00+05:30,2026-06-03,07:20,16,20,36
135,2026-06-03T02:45:00+05:30,2026-06-03,07:15,12,14,26
140,2026-06-03T02:50:00+05:30,2026-06-03,07:20,5,1,6
143,2026-06-03T02:40:00+05:30,2026-06-03,07:10,9,7,16
162,2026-06-03T02:40:00+05:30,2026-06-03,07:10,8,3,11
162,2026-06-03T02:50:00+05:30,2026-06-03,07:20,5,3,8
165,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,1,2
166,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,2,3
166,2026-06-03T02:50:00+05:30,2026-06-03,07:20,0,1,1
179,2026-06-03T02:40:00+05:30,2026-06-03,07:10,3,1,4
179,2026-06-03T02:50:00+05:30,2026-06-03,07:20,1,0,1
181,2026-06-03T02:48:00+05:30,2026-06-03,07:18,0,8,8
184,2026-06-03T02:40:00+05:30,2026-06-03,07:10,5,3,8
185,2026-06-03T02:45:00+05:30,2026-06-03,07:15,7,18,25
185,2026-06-03T02:50:00+05:30,2026-06-03,07:20,5,13,18
188,2026-06-03T02:45:00+05:30,2026-06-03,07:15,3,0,3
188,2026-06-03T02:50:00+05:30,2026-06-03,07:20,0,3,3
209,2026-06-03T02:40:00+05:30,2026-06-03,07:10,3,3,6
209,2026-06-03T02:44:00+05:30,2026-06-03,07:14,4,4,8
209,2026-06-03T02:50:00+05:30,2026-06-03,07:20,3,5,8
209,2026-06-03T02:52:00+05:30,2026-06-03,07:22,2,1,3
2,2026-06-03T02:42:00+05:30,2026-06-03,07:12,0,1,1
2,2026-06-03T02:44:00+05:30,2026-06-03,07:14,0,1,1
2,2026-06-03T02:50:00+05:30,2026-06-03,07:20,1,3,4
2,2026-06-03T02:51:00+05:30,2026-06-03,07:21,1,0,1
2,2026-06-03T02:52:00+05:30,2026-06-03,07:22,0,1,1
2,2026-06-03T02:53:00+05:30,2026-06-03,07:23,0,2,2
9,2026-06-03T02:45:00+05:30,2026-06-03,07:15,0,18,18
9,2026-06-03T02:48:00+05:30,2026-06-03,07:18,0,11,11
9,2026-06-03T02:49:00+05:30,2026-06-03,07:19,0,19,19
9,2026-06-03T02:50:00+05:30,2026-06-03,07:20,0,20,20
9,2026-06-03T02:52:00+05:30,2026-06-03,07:22,2,15,17
10,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,3,3
10,2026-06-03T02:41:00+05:30,2026-06-03,07:11,0,2,2
10,2026-06-03T02:45:00+05:30,2026-06-03,07:15,0,5,5
10,2026-06-03T02:47:00+05:30,2026-06-03,07:17,1,1,2
10,2026-06-03T02:51:00+05:30,2026-06-03,07:21,0,2,2
10,2026-06-03T02:54:00+05:30,2026-06-03,07:24,1,0,1
11,2026-06-03T02:50:00+05:30,2026-06-03,07:20,1,0,1
12,2026-06-03T02:51:00+05:30,2026-06-03,07:21,1,0,1
12,2026-06-03T02:53:00+05:30,2026-06-03,07:23,1,0,1
17,2026-06-03T02:48:00+05:30,2026-06-03,07:18,2,0,2
17,2026-06-03T02:49:00+05:30,2026-06-03,07:19,3,2,5
17,2026-06-03T02:51:00+05:30,2026-06-03,07:21,4,2,6
18,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,1,1
18,2026-06-03T02:41:00+05:30,2026-06-03,07:11,0,1,1
18,2026-06-03T02:42:00+05:30,2026-06-03,07:12,0,1,1
18,2026-06-03T02:50:00+05:30,2026-06-03,07:20,0,2,2
18,2026-06-03T02:52:00+05:30,2026-06-03,07:22,0,7,7
19,2026-06-03T02:44:00+05:30,2026-06-03,07:14,1,0,1
19,2026-06-03T02:46:00+05:30,2026-06-03,07:16,0,2,2
20,2026-06-03T02:43:00+05:30,2026-06-03,07:13,1,0,1
23,2026-06-03T02:40:00+05:30,2026-06-03,07:10,22,11,33
23,2026-06-03T02:50:00+05:30,2026-06-03,07:20,17,11,28
24,2026-06-03T02:41:00+05:30,2026-06-03,07:11,16,0,16
24,2026-06-03T02:42:00+05:30,2026-06-03,07:12,9,1,10
24,2026-06-03T02:43:00+05:30,2026-06-03,07:13,6,0,6
24,2026-06-03T02:46:00+05:30,2026-06-03,07:16,16,9,25
24,2026-06-03T02:48:00+05:30,2026-06-03,07:18,11,7,18
24,2026-06-03T02:51:00+05:30,2026-06-03,07:21,16,18,34
24,2026-06-03T02:52:00+05:30,2026-06-03,07:22,6,4,10
24,2026-06-03T02:53:00+05:30,2026-06-03,07:23,8,6,14
25,2026-06-03T02:45:00+05:30,2026-06-03,07:15,12,16,28
25,2026-06-03T02:50:00+05:30,2026-06-03,07:20,16,19,35
27,2026-06-03T02:40:00+05:30,2026-06-03,07:10,4,2,6
27,2026-06-03T02:45:00+05:30,2026-06-03,07:15,3,3,6
27,2026-06-03T02:50:00+05:30,2026-06-03,07:20,5,1,6
30,2026-06-03T02:42:00+05:30,2026-06-03,07:12,1,1,2
30,2026-06-03T02:43:00+05:30,2026-06-03,07:13,0,1,1
30,2026-06-03T02:54:00+05:30,2026-06-03,07:24,0,1,1
49,2026-06-03T02:48:00+05:30,2026-06-03,07:18,0,4,4
49,2026-06-03T02:49:00+05:30,2026-06-03,07:19,2,0,2
49,2026-06-03T02:52:00+05:30,2026-06-03,07:22,1,2,3
49,2026-06-03T02:54:00+05:30,2026-06-03,07:24,1,1,2
51,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,0,1
51,2026-06-03T02:48:00+05:30,2026-06-03,07:18,0,1,1
52,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,4,4
52,2026-06-03T02:43:00+05:30,2026-06-03,07:13,1,1,2
52,2026-06-03T02:50:00+05:30,2026-06-03,07:20,1,0,1
53,2026-06-03T02:41:00+05:30,2026-06-03,07:11,4,1,5
53,2026-06-03T02:44:00+05:30,2026-06-03,07:14,2,2,4
53,2026-06-03T02:52:00+05:30,2026-06-03,07:22,1,2,3
56,2026-06-03T02:41:00+05:30,2026-06-03,07:11,0,3,3
56,2026-06-03T02:50:00+05:30,2026-06-03,07:20,0,1,1
56,2026-06-03T02:53:00+05:30,2026-06-03,07:23,3,1,4
58,2026-06-03T02:50:00+05:30,2026-06-03,07:20,18,5,23
58,2026-06-03T02:54:00+05:30,2026-06-03,07:24,2,3,5
62,2026-06-03T02:52:00+05:30,2026-06-03,07:22,0,2,2
63,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,0,1
63,2026-06-03T02:41:00+05:30,2026-06-03,07:11,3,1,4
63,2026-06-03T02:45:00+05:30,2026-06-03,07:15,2,1,3
63,2026-06-03T02:46:00+05:30,2026-06-03,07:16,1,0,1
63,2026-06-03T02:47:00+05:30,2026-06-03,07:17,2,1,3
63,2026-06-03T02:48:00+05:30,2026-06-03,07:18,0,1,1
63,2026-06-03T02:51:00+05:30,2026-06-03,07:21,2,0,2
63,2026-06-03T02:52:00+05:30,2026-06-03,07:22,0,3,3
63,2026-06-03T02:54:00+05:30,2026-06-03,07:24,1,2,3
67,2026-06-03T02:41:00+05:30,2026-06-03,07:11,2,6,8
67,2026-06-03T02:46:00+05:30,2026-06-03,07:16,3,2,5
67,2026-06-03T02:51:00+05:30,2026-06-03,07:21,2,1,3
67,2026-06-03T02:54:00+05:30,2026-06-03,07:24,3,2,5
68,2026-06-03T02:45:00+05:30,2026-06-03,07:15,1,1,2
68,2026-06-03T02:51:00+05:30,2026-06-03,07:21,1,0,1
68,2026-06-03T02:52:00+05:30,2026-06-03,07:22,0,1,1
72,2026-06-03T02:43:00+05:30,2026-06-03,07:13,2,0,2
72,2026-06-03T02:44:00+05:30,2026-06-03,07:14,3,2,5
72,2026-06-03T02:45:00+05:30,2026-06-03,07:15,2,1,3
72,2026-06-03T02:48:00+05:30,2026-06-03,07:18,2,1,3
72,2026-06-03T02:50:00+05:30,2026-06-03,07:20,1,0,1
76,2026-06-03T02:44:00+05:30,2026-06-03,07:14,1,0,1
76,2026-06-03T02:53:00+05:30,2026-06-03,07:23,1,0,1
85,2026-06-03T02:54:00+05:30,2026-06-03,07:24,4,0,4
86,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,1,1
86,2026-06-03T02:45:00+05:30,2026-06-03,07:15,1,0,1
86,2026-06-03T02:48:00+05:30,2026-06-03,07:18,1,0,1
117,2026-06-03T02:40:00+05:30,2026-06-03,07:10,4,2,6
117,2026-06-03T02:45:00+05:30,2026-06-03,07:15,8,1,9
136,2026-06-03T02:45:00+05:30,2026-06-03,07:15,0,3,3
137,2026-06-03T02:40:00+05:30,2026-06-03,07:10,14,2,16
138,2026-06-03T02:45:00+05:30,2026-06-03,07:15,0,1,1
139,2026-06-03T02:40:00+05:30,2026-06-03,07:10,2,9,11
139,2026-06-03T02:50:00+05:30,2026-06-03,07:20,4,1,5
142,2026-06-03T02:50:00+05:30,2026-06-03,07:20,15,13,28
161,2026-06-03T02:50:00+05:30,2026-06-03,07:20,6,12,18
164,2026-06-03T02:50:00+05:30,2026-06-03,07:20,3,5,8
180,2026-06-03T02:41:00+05:30,2026-06-03,07:11,3,0,3
187,2026-06-03T02:41:00+05:30,2026-06-03,07:11,1,1,2
187,2026-06-03T02:51:00+05:30,2026-06-03,07:21,0,2,2
211,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,4,4
211,2026-06-03T02:43:00+05:30,2026-06-03,07:13,0,11,11
211,2026-06-03T02:46:00+05:30,2026-06-03,07:16,2,3,5
211,2026-06-03T02:47:00+05:30,2026-06-03,07:17,0,9,9
211,2026-06-03T02:50:00+05:30,2026-06-03,07:20,3,4,7
211,2026-06-03T02:52:00+05:30,2026-06-03,07:22,1,5,6
212,2026-06-03T02:40:00+05:30,2026-06-03,07:10,4,2,6
212,2026-06-03T02:42:00+05:30,2026-06-03,07:12,4,5,9
212,2026-06-03T02:45:00+05:30,2026-06-03,07:15,3,4,7
212,2026-06-03T02:48:00+05:30,2026-06-03,07:18,8,4,12
212,2026-06-03T02:51:00+05:30,2026-06-03,07:21,1,1,2
3,2026-06-03T02:41:00+05:30,2026-06-03,07:11,1,2,3
3,2026-06-03T02:44:00+05:30,2026-06-03,07:14,3,0,3
3,2026-06-03T02:46:00+05:30,2026-06-03,07:16,2,5,7
3,2026-06-03T02:47:00+05:30,2026-06-03,07:17,1,1,2
4,2026-06-03T02:41:00+05:30,2026-06-03,07:11,3,1,4
4,2026-06-03T02:42:00+05:30,2026-06-03,07:12,1,3,4
4,2026-06-03T02:43:00+05:30,2026-06-03,07:13,8,4,12
4,2026-06-03T02:45:00+05:30,2026-06-03,07:15,3,1,4
4,2026-06-03T02:46:00+05:30,2026-06-03,07:16,4,1,5
4,2026-06-03T02:50:00+05:30,2026-06-03,07:20,3,0,3
4,2026-06-03T02:53:00+05:30,2026-06-03,07:23,5,2,7
6,2026-06-03T02:41:00+05:30,2026-06-03,07:11,3,8,11
6,2026-06-03T02:42:00+05:30,2026-06-03,07:12,4,5,9
6,2026-06-03T02:48:00+05:30,2026-06-03,07:18,1,1,2
6,2026-06-03T02:50:00+05:30,2026-06-03,07:20,3,3,6
6,2026-06-03T02:51:00+05:30,2026-06-03,07:21,5,11,16
6,2026-06-03T02:52:00+05:30,2026-06-03,07:22,3,2,5
6,2026-06-03T02:53:00+05:30,2026-06-03,07:23,2,9,11
6,2026-06-03T02:54:00+05:30,2026-06-03,07:24,1,8,9
8,2026-06-03T02:40:00+05:30,2026-06-03,07:10,0,1,1
8,2026-06-03T02:46:00+05:30,2026-06-03,07:16,3,3,6
8,2026-06-03T02:47:00+05:30,2026-06-03,07:17,2,0,2
8,2026-06-03T02:48:00+05:30,2026-06-03,07:18,2,0,2
8,2026-06-03T02:49:00+05:30,2026-06-03,07:19,0,2,2
8,2026-06-03T02:50:00+05:30,2026-06-03,07:20,2,4,6
8,2026-06-03T02:53:00+05:30,2026-06-03,07:23,0,2,2
14,2026-06-03T02:46:00+05:30,2026-06-03,07:16,1,0,1
14,2026-06-03T02:50:00+05:30,2026-06-03,07:20,1,0,1
14,2026-06-03T02:51:00+05:30,2026-06-03,07:21,1,0,1
21,2026-06-03T02:45:00+05:30,2026-06-03,07:15,1,2,3
29,2026-06-03T02:42:00+05:30,2026-06-03,07:12,0,3,3
29,2026-06-03T02:43:00+05:30,2026-06-03,07:13,3,5,8
29,2026-06-03T02:44:00+05:30,2026-06-03,07:14,4,0,4
29,2026-06-03T02:51:00+05:30,2026-06-03,07:21,0,2,2
29,2026-06-03T02:53:00+05:30,2026-06-03,07:23,4,2,6
31,2026-06-03T02:40:00+05:30,2026-06-03,07:10,1,1,2
31,2026-06-03T02:48:00+05:30,2026-06-03,07:18,1,0,1
31,2026-06-03T02:52:00+05:30,2026-06-03,07:22,0,1,1
36,2026-06-03T02:43:00+05:30,2026-06-03,07:13,1,1,2
36,2026-06-03T02:45:00+05:30,2026-06-03,07:15,0,1,1
36,2026-06-03T02:49:00+05:30,2026-06-03,07:19,1,0,1
36,2026-06-03T02:50:00+05:30,2026-06-03,07:20,4,0,4
37,2026-06-03T02:50:00+05:30,2026-06-03,07:20,1,1,2
39,2026-06-03T02:49:00+05:30,2026-06-03,07:19,1,1,2
40,2026-06-03T02:41:00+05:30,2026-06-03,07:11,0,4,4
40,2026-06-03T02:45:00+05:30,2026-06-03,07:15,2,0,2
40,2026-06-03T02:47:00+05:30,2026-06-03,07:17,2,1,3
40,2026-06-03T02:48:00+05:30,2026-06-03,07:18,1,0,1
40,2026-06-03T02:51:00+05:30,2026-06-03,07:21,0,1,1
40,2026-06-03T02:53:00+05:30,2026-06-03,07:23,1,2,3
41,2026-06-03T02:26:00+05:30,2026-06-03,06:56,16,11,27
41,2026-06-03T02:27:00+05:30,2026-06-03,06:57,14,7,21
41,2026-06-03T02:30:00+05:30,2026-06-03,07:00,3,2,5
41,2026-06-03T02:32:00+05:30,2026-06-03,07:02,4,2,6
41,2026-06-03T02:37:00+05:30,2026-06-03,07:07,7,0,7
44,2026-06-03T02:25:00+05:30,2026-06-03,06:55,0,1,1
44,2026-06-03T02:30:00+05:30,2026-06-03,07:00,0,1,1
45,2026-06-03T02:25:00+05:30,2026-06-03,06:55,2,5,7
45,2026-06-03T02:26:00+05:30,2026-06-03,06:56,5,2,7
45,2026-06-03T02:30:00+05:30,2026-06-03,07:00,4,2,6
45,2026-06-03T02:38:00+05:30,2026-06-03,07:08,1,1,2
59,2026-06-03T02:25:00+05:30,2026-06-03,06:55,6,3,9
61,2026-06-03T02:32:00+05:30,2026-06-03,07:02,0,1,1
61,2026-06-03T02:35:00+05:30,2026-06-03,07:05,6,0,6
61,2026-06-03T02:37:00+05:30,2026-06-03,07:07,1,0,1
61,2026-06-03T02:38:00+05:30,2026-06-03,07:08,1,0,1
61,2026-06-03T02:39:00+05:30,2026-06-03,07:09,0,1,1
66,2026-06-03T02:26:00+05:30,2026-06-03,06:56,0,2,2
66,2026-06-03T02:27:00+05:30,2026-06-03,06:57,0,1,1
66,2026-06-03T02:31:00+05:30,2026-06-03,07:01,2,1,3
66,2026-06-03T02:33:00+05:30,2026-06-03,07:03,0,2,2
66,2026-06-03T02:39:00+05:30,2026-06-03,07:09,0,2,2
69,2026-06-03T02:25:00+05:30,2026-06-03,06:55,3,0,3
69,2026-06-03T02:34:00+05:30,2026-06-03,07:04,0,1,1
70,2026-06-03T02:31:00+05:30,2026-06-03,07:01,2,2,4
70,2026-06-03T02:35:00+05:30,2026-06-03,07:05,1,0,1
70,2026-06-03T02:37:00+05:30,2026-06-03,07:07,0,1,1
70,2026-06-03T02:38:00+05:30,2026-06-03,07:08,0,2,2
71,2026-06-03T02:31:00+05:30,2026-06-03,07:01,0,1,1
75,2026-06-03T02:35:00+05:30,2026-06-03,07:05,0,3,3
77,2026-06-03T02:25:00+05:30,2026-06-03,06:55,4,8,12
77,2026-06-03T02:35:00+05:30,2026-06-03,07:05,3,7,10
84,2026-06-03T02:35:00+05:30,2026-06-03,07:05,21,14,35
87,2026-06-03T02:26:00+05:30,2026-06-03,06:56,1,0,1
87,2026-06-03T02:29:00+05:30,2026-06-03,06:59,1,1,2
107,2026-06-03T02:30:00+05:30,2026-06-03,07:00,3,1,4
107,2026-06-03T02:35:00+05:30,2026-06-03,07:05,4,2,6
108,2026-06-03T02:25:00+05:30,2026-06-03,06:55,2,3,5
108,2026-06-03T02:26:00+05:30,2026-06-03,06:56,0,6,6
108,2026-06-03T02:34:00+05:30,2026-06-03,07:04,0,1,1
132,2026-06-03T02:30:00+05:30,2026-06-03,07:00,2,4,6
133,2026-06-03T02:25:00+05:30,2026-06-03,06:55,45,17,62
133,2026-06-03T02:35:00+05:30,2026-06-03,07:05,14,24,38
134,2026-06-03T02:25:00+05:30,2026-06-03,06:55,10,12,22
162,2026-06-03T02:25:00+05:30,2026-06-03,06:55,4,4,8
166,2026-06-03T02:35:00+05:30,2026-06-03,07:05,0,3,3
179,2026-06-03T02:35:00+05:30,2026-06-03,07:05,2,2,4
181,2026-06-03T02:25:00+05:30,2026-06-03,06:55,2,0,2
181,2026-06-03T02:27:00+05:30,2026-06-03,06:57,3,1,4
181,2026-06-03T02:28:00+05:30,2026-06-03,06:58,1,1,2
181,2026-06-03T02:29:00+05:30,2026-06-03,06:59,1,2,3
181,2026-06-03T02:31:00+05:30,2026-06-03,07:01,0,3,3
181,2026-06-03T02:32:00+05:30,2026-06-03,07:02,0,1,1
181,2026-06-03T02:36:00+05:30,2026-06-03,07:06,1,2,3
181,2026-06-03T02:37:00+05:30,2026-06-03,07:07,1,2,3
181,2026-06-03T02:38:00+05:30,2026-06-03,07:08,0,3,3
184,2026-06-03T02:35:00+05:30,2026-06-03,07:05,5,5,10
185,2026-06-03T02:25:00+05:30,2026-06-03,06:55,3,12,15
185,2026-06-03T02:30:00+05:30,2026-06-03,07:00,2,21,23
209,2026-06-03T02:26:00+05:30,2026-06-03,06:56,2,3,5
209,2026-06-03T02:37:00+05:30,2026-06-03,07:07,2,2,4
2,2026-06-03T02:26:00+05:30,2026-06-03,06:56,0,1,1
2,2026-06-03T02:37:00+05:30,2026-06-03,07:07,2,0,2
9,2026-06-03T02:28:00+05:30,2026-06-03,06:58,1,6,7
9,2026-06-03T02:30:00+05:30,2026-06-03,07:00,0,8,8
9,2026-06-03T02:31:00+05:30,2026-06-03,07:01,0,13,13
9,2026-06-03T02:34:00+05:30,2026-06-03,07:04,0,3,3
9,2026-06-03T02:36:00+05:30,2026-06-03,07:06,1,11,12
9,2026-06-03T02:37:00+05:30,2026-06-03,07:07,0,21,21
10,2026-06-03T02:27:00+05:30,2026-06-03,06:57,0,2,2
10,2026-06-03T02:34:00+05:30,2026-06-03,07:04,0,2,2
10,2026-06-03T02:36:00+05:30,2026-06-03,07:06,0,2,2
10,2026-06-03T02:37:00+05:30,2026-06-03,07:07,0,1,1
11,2026-06-03T02:35:00+05:30,2026-06-03,07:05,1,0,1
12,2026-06-03T02:28:00+05:30,2026-06-03,06:58,0,1,1
17,2026-06-03T02:26:00+05:30,2026-06-03,06:56,7,0,7
17,2026-06-03T02:29:00+05:30,2026-06-03,06:59,1,0,1
17,2026-06-03T02:34:00+05:30,2026-06-03,07:04,7,3,10
17,2026-06-03T02:35:00+05:30,2026-06-03,07:05,3,0,3
18,2026-06-03T02:38:00+05:30,2026-06-03,07:08,0,1,1
18,2026-06-03T02:39:00+05:30,2026-06-03,07:09,0,3,3
19,2026-06-03T02:27:00+05:30,2026-06-03,06:57,0,3,3
19,2026-06-03T02:28:00+05:30,2026-06-03,06:58,0,1,1
20,2026-06-03T02:38:00+05:30,2026-06-03,07:08,1,0,1
23,2026-06-03T02:25:00+05:30,2026-06-03,06:55,7,11,18
24,2026-06-03T02:25:00+05:30,2026-06-03,06:55,12,7,19
24,2026-06-03T02:27:00+05:30,2026-06-03,06:57,0,1,1
24,2026-06-03T02:30:00+05:30,2026-06-03,07:00,9,7,16
24,2026-06-03T02:33:00+05:30,2026-06-03,07:03,17,6,23
24,2026-06-03T02:34:00+05:30,2026-06-03,07:04,2,2,4
24,2026-06-03T02:35:00+05:30,2026-06-03,07:05,4,2,6
24,2026-06-03T02:39:00+05:30,2026-06-03,07:09,20,2,22
27,2026-06-03T02:30:00+05:30,2026-06-03,07:00,0,3,3
30,2026-06-03T02:26:00+05:30,2026-06-03,06:56,0,2,2
30,2026-06-03T02:27:00+05:30,2026-06-03,06:57,1,0,1
30,2026-06-03T02:34:00+05:30,2026-06-03,07:04,0,1,1
30,2026-06-03T02:35:00+05:30,2026-06-03,07:05,0,1,1
49,2026-06-03T02:26:00+05:30,2026-06-03,06:56,2,0,2
49,2026-06-03T02:28:00+05:30,2026-06-03,06:58,1,0,1
49,2026-06-03T02:38:00+05:30,2026-06-03,07:08,0,1,1
49,2026-06-03T02:39:00+05:30,2026-06-03,07:09,0,2,2
